MMSI,LAT,LON,PERIOD,SPEED,COG,HEADING,voyage_id,TIME,dt,dlat,dlon,cog_rad,cog_sin,cog_cos,hdg_rad,hdg_sin,hdg_cos
636018660,22.48667,-77.983719,2025-02-03 03:55:00,16.9,121.0,121.0,4_636018660,2025-02-03 03:55:00,300.0,-0.01156299999999888,0.020438000000012835,2.111848394913139,0.8571673007021123,-0.5150380749100543,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018660,22.47514,-77.96339,2025-02-03 04:00:00,16.9,121.7,121.0,4_636018660,2025-02-03 04:00:00,300.0,-0.011530000000000484,0.020328999999989605,2.1240656996770992,0.8508111094240511,-0.5254716510722679,2.111848394913139,0.8571673007021123,-0.5150380749100543
636018660,22.459715,-77.937165,2025-02-03 04:05:00,17.0,122.3,122.0,4_636018660,2025-02-03 04:05:00,300.0,-0.015425000000000466,0.026225000000010823,2.134537675189065,0.8452618332218562,-0.5343523493898263,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.451325,-77.923007,2025-02-03 04:10:00,17.1,122.8,122.0,4_636018660,2025-02-03 04:10:00,300.0,-0.008389999999998565,0.014157999999994786,2.1432643214490366,0.8405666034956844,-0.5417082102827397,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.43592,-77.897115,2025-02-03 04:15:00,17.2,122.4,122.0,4_636018660,2025-02-03 04:15:00,300.0,-0.015405000000001223,0.025891999999998916,2.1362830044410597,0.844327925502015,-0.5358267949789969,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.422735,-77.87508,2025-02-03 04:20:00,17.1,122.4,122.0,4_636018660,2025-02-03 04:20:00,300.0,-0.013185000000000002,0.02203500000000247,2.1362830044410597,0.844327925502015,-0.5358267949789969,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.412076,-77.857265,2025-02-03 04:25:00,17.3,123.1,122.0,4_636018660,2025-02-03 04:25:00,300.0,-0.010659000000000418,0.017814999999998804,2.1485003092050197,0.8377187166204388,-0.546101961014429,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.39512,-77.828854,2025-02-03 04:30:00,17.2,122.6,122.0,4_636018660,2025-02-03 04:30:00,300.0,-0.016956000000000415,0.028410999999991304,2.139773662945048,0.8424523970071475,-0.538770785006863,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018660,22.38664,-77.814567,2025-02-03 04:35:00,17.2,122.7,122.0,4_636018660,2025-02-03 04:35:00,300.0,-0.00847999999999871,0.014287000000010153,2.1415189921970423,0.8415107819453062,-0.540240320477655,2.129301687433082,0.8480480961564261,-0.5299192642332048
636018890,22.644271,-78.342747,2023-03-25 04:20:00,12.4,111.0,109.0,6_636018890,2023-03-25 04:20:00,0.0,0.0,0.0,1.9373154697137058,0.9335804264972017,-0.35836794954530027,1.9024088846738192,0.9455185755993168,-0.32556815445715664
