MMSI,voyage_id,num_pings,row_id,TIME,LAT,LON,SPEED,COG,HEADING,dt
205685000,1_205685000,9,1_205685000_1,2023-01-31 02:15:00,22.329843,-77.718267,15.3,122.9,125.0,600.0
205685000,1_205685000,9,1_205685000_2,2023-01-31 02:20:00,22.325493,-77.711044,15.2,123.0,125.0,300.0
205685000,1_205685000,9,1_205685000_3,2023-01-31 02:45:00,22.259916,-77.62208,15.2,133.1,135.0,1500.0
205685000,1_205685000,9,1_205685000_4,2023-01-31 02:50:00,22.246408,-77.606517,15.2,133.0,134.0,300.0
205685000,1_205685000,9,1_205685000_5,2023-01-31 02:55:00,22.225779,-77.58263,15.3,132.8,134.0,300.0
205685000,1_205685000,9,1_205685000_6,2023-01-31 03:05:00,22.197541,-77.54995,15.2,133.0,135.0,600.0
205685000,1_205685000,9,1_205685000_7,2023-01-31 03:10:00,22.179062,-77.528646,15.3,132.7,134.0,300.0
205685000,1_205685000,9,1_205685000_8,2023-01-31 03:15:00,22.174578,-77.523454,15.3,132.8,134.0,300.0
205685000,2_205685000,9,2_205685000_0,2023-04-28 14:40:00,22.3636,-77.77485,14.7,123.0,123.0,7557900.0
205685000,2_205685000,9,2_205685000_1,2023-04-28 14:50:00,22.34625,-77.745767,14.8,122.9,123.0,600.0
205685000,2_205685000,9,2_205685000_2,2023-04-28 15:00:00,22.322083,-77.705384,14.9,122.9,123.0,600.0
205685000,2_205685000,9,2_205685000_3,2023-04-28 15:05:00,22.315816,-77.69485,14.9,122.5,123.0,300.0
205685000,2_205685000,9,2_205685000_4,2023-04-28 15:10:00,22.301658,-77.671175,15.0,122.7,125.0,300.0
205685000,2_205685000,9,2_205685000_5,2023-04-28 15:15:00,22.285183,-77.6512,14.9,132.8,133.0,300.0
205685000,2_205685000,9,2_205685000_6,2023-04-28 15:30:00,22.2419,-77.601284,15.0,132.9,134.0,900.0
205685000,2_205685000,9,2_205685000_7,2023-04-28 15:45:00,22.202629,-77.55573,14.8,132.8,134.0,900.0
205685000,2_205685000,9,2_205685000_8,2023-04-28 15:50:00,22.187783,-77.538741,14.7,133.0,134.0,300.0
205685000,3_205685000,17,3_205685000_0,2024-05-21 20:05:00,22.783311,-78.578867,14.8,287.8,291.0,33624900.0
205685000,3_205685000,17,3_205685000_1,2024-05-21 20:10:00,22.792916,-78.610534,13.5,288.1,291.0,300.0
205685000,3_205685000,17,3_205685000_2,2024-05-21 20:15:00,22.794716,-78.616506,13.4,288.2,291.0,300.0
205685000,3_205685000,17,3_205685000_3,2024-05-21 20:45:00,22.8288,-78.73545,13.4,286.3,288.0,1800.0
205685000,3_205685000,17,3_205685000_4,2024-05-21 20:50:00,22.83205,-78.74695,13.3,287.0,289.0,300.0
205685000,3_205685000,17,3_205685000_5,2024-05-21 20:55:00,22.837466,-78.765934,13.2,286.9,288.0,300.0
205685000,3_205685000,17,3_205685000_6,2024-05-21 21:00:00,22.842983,-78.785017,13.2,287.0,287.0,300.0
205685000,3_205685000,17,3_205685000_7,2024-05-21 21:05:00,22.849883,-78.803284,13.1,292.3,293.0,300.0
205685000,3_205685000,17,3_205685000_8,2024-05-21 21:10:00,22.857655,-78.821657,12.9,295.3,295.0,300.0
205685000,3_205685000,17,3_205685000_9,2024-05-21 21:15:00,22.86488,-78.838925,12.9,294.3,295.0,300.0
205685000,3_205685000,17,3_205685000_10,2024-05-21 21:20:00,22.872166,-78.856784,13.1,293.8,295.0,300.0
205685000,3_205685000,17,3_205685000_11,2024-05-21 21:25:00,22.879666,-78.8747,13.1,294.4,295.0,300.0
205685000,3_205685000,17,3_205685000_12,2024-05-21 21:30:00,22.8874,-78.893234,13.1,293.6,294.0,300.0
205685000,3_205685000,17,3_205685000_13,2024-05-21 21:35:00,22.894533,-78.91055,13.0,294.1,295.0,300.0
205685000,3_205685000,17,3_205685000_14,2024-05-21 21:40:00,22.9022,-78.928984,13.0,294.4,295.0,300.0
205685000,3_205685000,17,3_205685000_15,2024-05-21 21:45:00,22.909633,-78.946784,13.0,293.8,294.0,300.0
205685000,3_205685000,17,3_205685000_16,2024-05-21 21:50:00,22.916933,-78.964167,13.3,294.7,294.0,300.0
209218000,1_209218000,18,1_209218000_1,2023-05-27 18:40:00,22.435216,-77.903085,13.5,124.0,120.0,1200.0
209218000,1_209218000,18,1_209218000_2,2023-05-27 19:05:00,22.38646,-77.822724,13.7,121.2,118.0,1500.0
209218000,1_209218000,18,1_209218000_3,2023-05-27 19:15:00,22.36768,-77.79006,13.7,122.4,120.0,600.0
209218000,1_209218000,18,1_209218000_4,2023-05-27 19:25:00,22.341555,-77.746663,13.6,123.1,119.0,600.0
209218000,1_209218000,18,1_209218000_5,2023-05-27 19:45:00,22.299247,-77.676893,13.9,126.1,124.0,1200.0
209218000,1_209218000,18,1_209218000_6,2023-05-27 19:50:00,22.283125,-77.65651,13.8,132.8,129.0,300.0
209218000,1_209218000,18,1_209218000_7,2023-05-27 20:00:00,22.260162,-77.629613,13.8,132.3,129.0,600.0
209218000,1_209218000,18,1_209218000_8,2023-05-27 20:05:00,22.252966,-77.621144,13.8,132.1,129.0,300.0
209218000,1_209218000,18,1_209218000_9,2023-05-27 20:15:00,22.221195,-77.583553,13.8,131.6,129.0,600.0
209218000,1_209218000,18,1_209218000_10,2023-05-27 20:20:00,22.205612,-77.564783,13.7,131.7,130.0,300.0
209218000,1_209218000,18,1_209218000_11,2023-05-27 20:30:00,22.180661,-77.535048,13.6,132.0,130.0,600.0
209218000,1_209218000,18,1_209218000_12,2023-05-27 20:35:00,22.175479,-77.528824,13.6,131.6,129.0,300.0
209218000,1_209218000,18,1_209218000_13,2023-05-27 20:45:00,22.142039,-77.489209,13.7,133.0,130.0,600.0
209218000,1_209218000,18,1_209218000_14,2023-05-27 20:50:00,22.135786,-77.482082,13.6,133.3,129.0,300.0
209218000,1_209218000,18,1_209218000_15,2023-05-27 20:55:00,22.120806,-77.46506,13.6,133.8,129.0,300.0
209218000,1_209218000,18,1_209218000_16,2023-05-27 21:05:00,22.093066,-77.433699,13.2,133.7,129.0,600.0
209218000,1_209218000,18,1_209218000_17,2023-05-27 21:25:00,22.045711,-77.379549,13.0,132.5,130.0,1200.0
209324000,1_209324000,14,1_209324000_1,2023-05-08 19:25:00,21.999515,-77.25516,11.1,312.5,312.0,300.0
209324000,1_209324000,14,1_209324000_2,2023-05-08 19:30:00,22.007535,-77.264587,11.1,312.5,312.0,300.0
209324000,1_209324000,14,1_209324000_3,2023-05-08 19:50:00,22.052376,-77.31736,11.1,311.0,312.0,1200.0
209324000,1_209324000,14,1_209324000_4,2023-05-08 20:20:00,22.112121,-77.388447,11.2,312.5,312.0,1800.0
209324000,1_209324000,14,1_209324000_5,2023-05-08 20:25:00,22.129386,-77.40888,10.9,312.5,312.0,300.0
209324000,1_209324000,14,1_209324000_6,2023-05-08 20:30:00,22.137615,-77.418903,10.9,311.4,312.0,300.0
209324000,1_209324000,14,1_209324000_7,2023-05-08 20:35:00,22.145393,-77.428107,11.0,312.5,313.0,300.0
209324000,1_209324000,14,1_209324000_8,2023-05-08 20:55:00,22.186118,-77.475903,11.2,311.7,313.0,1200.0
209324000,1_209324000,14,1_209324000_9,2023-05-08 21:00:00,22.198193,-77.490774,11.3,311.5,314.0,300.0
209324000,1_209324000,14,1_209324000_10,2023-05-08 21:05:00,22.20601,-77.499994,11.3,312.5,314.0,300.0
209324000,1_209324000,14,1_209324000_11,2023-05-08 21:10:00,22.216861,-77.512787,11.1,312.5,314.0,300.0
209324000,1_209324000,14,1_209324000_12,2023-05-08 21:25:00,22.249836,-77.55096,11.1,313.0,314.0,900.0
209324000,1_209324000,14,1_209324000_13,2023-05-08 21:30:00,22.265506,-77.569007,10.9,313.2,314.0,300.0
209687000,1_209687000,11,1_209687000_1,2024-02-14 06:40:00,22.263453,-77.634242,9.3,123.5,121.0,1800.0
209687000,1_209687000,11,1_209687000_2,2024-02-14 07:00:00,22.2305,-77.590787,9.7,129.1,130.0,1200.0
209687000,1_209687000,11,1_209687000_3,2024-02-14 07:10:00,22.208765,-77.563407,9.7,132.7,136.0,600.0
209687000,1_209687000,11,1_209687000_4,2024-02-14 07:15:00,22.200922,-77.553805,9.7,130.7,135.0,300.0
209687000,1_209687000,11,1_209687000_5,2024-02-14 07:20:00,22.192295,-77.543125,9.7,132.8,136.0,300.0
209687000,1_209687000,11,1_209687000_6,2024-02-14 07:50:00,22.135503,-77.477248,10.0,131.7,134.0,1800.0
209687000,1_209687000,11,1_209687000_7,2024-02-14 08:15:00,22.084913,-77.418837,10.3,133.0,133.0,1500.0
209687000,1_209687000,11,1_209687000_8,2024-02-14 08:35:00,22.048853,-77.377204,10.0,132.7,134.0,1200.0
209687000,1_209687000,11,1_209687000_9,2024-02-14 08:50:00,22.023712,-77.347575,9.9,132.9,135.0,900.0
209687000,1_209687000,11,1_209687000_10,2024-02-14 09:00:00,22.005355,-77.325658,9.8,132.5,134.0,600.0
209729000,1_209729000,8,1_209729000_1,2023-08-13 08:25:00,21.784389,-77.060171,13.2,136.7,136.0,1800.0
209729000,1_209729000,8,1_209729000_2,2023-08-13 08:30:00,21.772571,-77.046865,12.5,115.1,112.0,300.0
209729000,1_209729000,8,1_209729000_3,2023-08-13 08:35:00,21.76674,-77.026445,12.8,110.6,116.0,300.0
209729000,1_209729000,8,1_209729000_4,2023-08-13 08:40:00,21.763186,-77.017047,12.8,111.8,116.0,300.0
209729000,1_209729000,8,1_209729000_5,2023-08-13 08:50:00,21.749271,-76.981226,12.9,112.8,116.0,600.0
209729000,1_209729000,8,1_209729000_6,2023-08-13 09:10:00,21.718584,-76.904237,12.5,113.5,116.0,1200.0
209729000,1_209729000,8,1_209729000_7,2023-08-13 09:15:00,21.714358,-76.893875,12.6,113.7,116.0,300.0
209729000,2_209729000,9,2_209729000_0,2023-08-20 14:50:00,22.645948,-78.33781,10.5,112.3,112.0,624900.0
209729000,2_209729000,9,2_209729000_1,2023-08-20 14:55:00,22.643035,-78.330404,10.5,112.6,112.0,300.0
209729000,2_209729000,9,2_209729000_2,2023-08-20 15:25:00,22.609694,-78.23409,10.6,109.1,107.0,1800.0
209729000,2_209729000,9,2_209729000_3,2023-08-20 15:30:00,22.606145,-78.223242,10.8,109.5,107.0,300.0
209729000,2_209729000,9,2_209729000_4,2023-08-20 15:35:00,22.600921,-78.207145,10.6,109.2,107.0,300.0
209729000,2_209729000,9,2_209729000_5,2023-08-20 15:50:00,22.586659,-78.165012,10.9,109.2,109.0,900.0
209729000,2_209729000,9,2_209729000_6,2023-08-20 15:55:00,22.58099,-78.147738,10.9,114.8,116.0,300.0
209729000,2_209729000,9,2_209729000_7,2023-08-20 16:20:00,22.540483,-78.077719,11.0,123.1,121.0,1500.0
209729000,2_209729000,9,2_209729000_8,2023-08-20 16:25:00,22.53284,-78.064869,10.8,122.8,121.0,300.0
209729000,3_209729000,10,3_209729000_0,2023-09-03 02:15:00,22.698993,-78.494857,11.0,110.7,110.0,1158600.0
209729000,3_209729000,10,3_209729000_1,2023-09-03 02:20:00,22.690247,-78.469781,11.1,109.5,107.0,300.0
209729000,3_209729000,10,3_209729000_2,2023-09-03 02:25:00,22.687367,-78.461025,11.1,109.1,107.0,300.0
209729000,3_209729000,10,3_209729000_3,2023-09-03 02:40:00,22.671023,-78.410954,11.2,109.5,107.0,900.0
209729000,3_209729000,10,3_209729000_4,2023-09-03 02:45:00,22.667735,-78.400875,11.2,109.2,107.0,300.0
209729000,3_209729000,10,3_209729000_5,2023-09-03 03:00:00,22.652245,-78.353334,11.1,109.6,108.0,900.0
209729000,3_209729000,10,3_209729000_6,2023-09-03 03:05:00,22.644356,-78.327949,11.0,108.3,108.0,300.0
209729000,3_209729000,10,3_209729000_7,2023-09-03 03:30:00,22.618547,-78.250086,10.9,110.1,110.0,1500.0
209729000,3_209729000,10,3_209729000_8,2023-09-03 03:35:00,22.614249,-78.237544,10.8,110.3,109.0,300.0
209729000,3_209729000,10,3_209729000_9,2023-09-03 03:40:00,22.611309,-78.228998,10.9,110.3,110.0,300.0
209729000,4_209729000,10,4_209729000_0,2023-09-03 06:20:00,22.352783,-77.762562,11.2,123.7,121.0,9600.0
209729000,4_209729000,10,4_209729000_1,2023-09-03 06:45:00,22.30585,-77.690803,11.5,131.0,129.0,1500.0
209729000,4_209729000,10,4_209729000_2,2023-09-03 06:50:00,22.29211,-77.673987,11.5,131.7,129.0,300.0
209729000,4_209729000,10,4_209729000_3,2023-09-03 06:55:00,22.288843,-77.670021,11.5,131.6,129.0,300.0
209729000,4_209729000,10,4_209729000_4,2023-09-03 07:20:00,22.231087,-77.601364,11.2,131.9,130.0,1500.0
209729000,4_209729000,10,4_209729000_5,2023-09-03 07:40:00,22.184108,-77.545284,11.6,131.8,130.0,1200.0
209729000,4_209729000,10,4_209729000_6,2023-09-03 07:55:00,22.155554,-77.510612,11.7,131.7,129.0,900.0
209729000,4_209729000,10,4_209729000_7,2023-09-03 08:15:00,22.111515,-77.455802,11.7,130.0,129.0,1200.0
209729000,4_209729000,10,4_209729000_8,2023-09-03 08:20:00,22.104811,-77.4472,11.7,130.0,129.0,300.0
209729000,4_209729000,10,4_209729000_9,2023-09-03 08:25:00,22.093546,-77.432824,11.8,129.7,129.0,300.0
209729000,5_209729000,9,5_209729000_0,2023-09-07 14:05:00,21.760601,-76.897777,13.5,293.7,293.0,366000.0
209729000,5_209729000,9,5_209729000_1,2023-09-07 14:15:00,21.770334,-76.921507,13.5,293.6,293.0,600.0
209729000,5_209729000,9,5_209729000_2,2023-09-07 14:35:00,21.80684,-77.01113,13.7,292.9,292.0,1200.0
209729000,5_209729000,9,5_209729000_3,2023-09-07 14:50:00,21.832215,-77.053692,13.8,313.2,313.0,900.0
209729000,5_209729000,9,5_209729000_4,2023-09-07 15:00:00,21.857473,-77.082633,13.1,313.0,313.0,600.0
209729000,5_209729000,9,5_209729000_5,2023-09-07 15:20:00,21.903834,-77.138561,13.0,313.2,314.0,1200.0
209729000,5_209729000,9,5_209729000_6,2023-09-07 15:25:00,21.913516,-77.14977,13.0,311.0,310.0,300.0
209729000,5_209729000,9,5_209729000_7,2023-09-07 15:40:00,21.957843,-77.203127,13.0,312.7,314.0,900.0
209729000,5_209729000,9,5_209729000_8,2023-09-07 15:45:00,21.966882,-77.213766,12.9,312.5,313.0,300.0
209729000,6_209729000,15,6_209729000_0,2023-09-14 13:40:00,21.77496,-76.933882,13.0,294.7,296.0,597300.0
209729000,6_209729000,15,6_209729000_1,2023-09-14 13:45:00,21.775995,-76.936352,12.9,294.6,297.0,300.0
209729000,6_209729000,15,6_209729000_2,2023-09-14 14:00:00,21.79967,-76.994292,12.8,294.6,295.0,900.0
209729000,6_209729000,15,6_209729000_3,2023-09-14 14:05:00,21.808574,-77.015527,12.8,294.8,295.0,300.0
209729000,6_209729000,15,6_209729000_4,2023-09-14 14:10:00,21.81337,-77.026837,12.7,294.2,296.0,300.0
209729000,6_209729000,15,6_209729000_5,2023-09-14 14:35:00,21.873443,-77.103667,12.6,312.5,311.0,1500.0
209729000,6_209729000,15,6_209729000_6,2023-09-14 15:00:00,21.934959,-77.178286,13.0,310.3,311.0,1500.0
209729000,6_209729000,15,6_209729000_7,2023-09-14 15:05:00,21.939045,-77.18356,13.0,309.9,312.0,300.0
209729000,6_209729000,15,6_209729000_8,2023-09-14 15:15:00,21.968776,-77.218507,12.8,312.3,315.0,600.0
209729000,6_209729000,15,6_209729000_9,2023-09-14 15:35:00,22.023435,-77.282442,12.8,314.0,314.0,1200.0
209729000,6_209729000,15,6_209729000_10,2023-09-14 16:00:00,22.078518,-77.34844,12.5,310.0,312.0,1500.0
209729000,6_209729000,15,6_209729000_11,2023-09-14 16:05:00,22.086799,-77.359356,12.5,308.9,312.0,300.0
209729000,6_209729000,15,6_209729000_12,2023-09-14 16:25:00,22.133543,-77.418015,12.3,311.0,315.0,1200.0
209729000,6_209729000,15,6_209729000_13,2023-09-14 16:30:00,22.145133,-77.430874,12.2,314.9,316.0,300.0
209729000,6_209729000,15,6_209729000_14,2023-09-14 16:35:00,22.155985,-77.442515,12.1,315.0,316.0,300.0
209729000,7_209729000,9,7_209729000_0,2023-09-17 01:15:00,22.778076,-78.717554,12.0,110.5,110.0,204000.0
209729000,7_209729000,9,7_209729000_1,2023-09-17 01:30:00,22.757321,-78.659689,12.0,111.3,109.0,900.0
209729000,7_209729000,9,7_209729000_2,2023-09-17 01:40:00,22.747644,-78.632226,11.9,110.4,109.0,600.0
209729000,7_209729000,9,7_209729000_3,2023-09-17 01:55:00,22.732058,-78.585969,11.9,109.8,109.0,900.0
209729000,7_209729000,9,7_209729000_4,2023-09-17 02:10:00,22.710943,-78.523574,12.0,110.1,109.0,900.0
209729000,7_209729000,9,7_209729000_5,2023-09-17 02:15:00,22.707263,-78.512725,12.1,110.3,109.0,300.0
209729000,7_209729000,9,7_209729000_6,2023-09-17 02:20:00,22.700845,-78.493347,12.1,109.5,109.0,300.0
209729000,7_209729000,9,7_209729000_7,2023-09-17 02:30:00,22.689764,-78.460898,12.2,110.0,110.0,600.0
209729000,7_209729000,9,7_209729000_8,2023-09-17 02:35:00,22.685051,-78.446939,12.2,109.6,110.0,300.0
209729000,8_209729000,24,8_209729000_0,2023-09-17 05:40:00,22.402576,-77.84002,12.2,122.4,122.0,11100.0
209729000,8_209729000,24,8_209729000_1,2023-09-17 06:00:00,22.368535,-77.782674,12.3,123.0,122.0,1200.0
209729000,8_209729000,24,8_209729000_2,2023-09-17 06:15:00,22.342225,-77.738673,12.3,122.7,121.0,900.0
209729000,8_209729000,24,8_209729000_3,2023-09-17 06:30:00,22.312753,-77.69186,12.3,130.4,130.0,900.0
209729000,8_209729000,24,8_209729000_4,2023-09-17 06:40:00,22.288564,-77.66089,12.5,129.8,129.0,600.0
209729000,8_209729000,24,8_209729000_5,2023-09-17 06:45:00,22.28013,-77.650152,12.4,130.2,130.0,300.0
209729000,8_209729000,24,8_209729000_6,2023-09-17 07:15:00,22.21122,-77.56435,12.6,133.0,132.0,1800.0
209729000,8_209729000,24,8_209729000_7,2023-09-17 07:20:00,22.195659,-77.546146,12.6,132.4,132.0,300.0
209729000,8_209729000,24,8_209729000_8,2023-09-17 07:25:00,22.183459,-77.532952,12.5,135.6,135.0,300.0
209729000,8_209729000,24,8_209729000_9,2023-09-17 07:30:00,22.177236,-77.526372,12.5,135.0,135.0,300.0
209729000,8_209729000,24,8_209729000_10,2023-09-17 07:45:00,22.131391,-77.47749,12.6,134.9,135.0,900.0
209729000,8_209729000,24,8_209729000_11,2023-09-17 07:50:00,22.121448,-77.466319,12.6,133.0,132.0,300.0
209729000,8_209729000,24,8_209729000_12,2023-09-17 08:05:00,22.081633,-77.42046,12.8,132.7,132.0,900.0
209729000,8_209729000,24,8_209729000_13,2023-09-17 08:15:00,22.066378,-77.402727,12.6,132.6,133.0,600.0
209729000,8_209729000,24,8_209729000_14,2023-09-17 08:25:00,22.040822,-77.372998,12.5,132.8,133.0,600.0
209729000,8_209729000,24,8_209729000_15,2023-09-17 08:30:00,22.026009,-77.356024,12.5,133.2,133.0,300.0
209729000,8_209729000,24,8_209729000_16,2023-09-17 08:35:00,22.012761,-77.340932,12.6,133.6,133.0,300.0
209729000,8_209729000,24,8_209729000_17,2023-09-17 08:40:00,22.000648,-77.327146,12.6,133.2,133.0,300.0
209729000,8_209729000,24,8_209729000_18,2023-09-17 09:10:00,21.926355,-77.240882,12.6,131.4,133.0,1800.0
209729000,8_209729000,24,8_209729000_19,2023-09-17 09:15:00,21.9196,-77.232819,12.6,132.1,133.0,300.0
209729000,8_209729000,24,8_209729000_20,2023-09-17 09:45:00,21.846076,-77.144418,12.4,131.6,133.0,1800.0
209729000,8_209729000,24,8_209729000_21,2023-09-17 09:55:00,21.825367,-77.11956,12.3,131.0,133.0,600.0
209729000,8_209729000,24,8_209729000_22,2023-09-17 10:05:00,21.802541,-77.09189,12.6,131.8,133.0,600.0
209729000,8_209729000,24,8_209729000_23,2023-09-17 10:10:00,21.79466,-77.08246,12.6,131.5,133.0,300.0
209729000,9_209729000,15,9_209729000_0,2023-10-01 06:55:00,23.339551,-79.084144,14.5,153.5,153.0,1197900.0
209729000,9_209729000,15,9_209729000_1,2023-10-01 07:00:00,23.327905,-79.077917,14.5,153.7,153.0,300.0
209729000,9_209729000,15,9_209729000_2,2023-10-01 07:20:00,23.249825,-79.034042,14.7,151.6,150.0,1200.0
209729000,9_209729000,15,9_209729000_3,2023-10-01 07:35:00,23.199782,-79.004713,14.7,151.3,150.0,900.0
209729000,9_209729000,15,9_209729000_4,2023-10-01 07:45:00,23.156912,-78.979268,14.8,151.4,151.0,600.0
209729000,9_209729000,15,9_209729000_5,2023-10-01 07:50:00,23.14774,-78.973957,14.8,151.9,151.0,300.0
209729000,9_209729000,15,9_209729000_6,2023-10-01 08:15:00,23.049791,-78.916254,14.8,151.3,150.0,1500.0
209729000,9_209729000,15,9_209729000_7,2023-10-01 08:30:00,23.004548,-78.889519,14.8,151.4,151.0,900.0
209729000,9_209729000,15,9_209729000_8,2023-10-01 08:55:00,22.90017,-78.829844,14.5,152.4,150.0,1500.0
209729000,9_209729000,15,9_209729000_9,2023-10-01 09:00:00,22.880459,-78.818752,14.5,152.7,150.0,300.0
209729000,9_209729000,15,9_209729000_10,2023-10-01 09:05:00,22.873456,-78.814789,14.5,152.5,151.0,300.0
209729000,9_209729000,15,9_209729000_11,2023-10-01 09:10:00,22.848224,-78.80063,14.5,152.2,150.0,300.0
209729000,9_209729000,15,9_209729000_12,2023-10-01 09:15:00,22.83811,-78.794893,14.5,152.1,150.0,300.0
209729000,9_209729000,15,9_209729000_13,2023-10-01 09:20:00,22.810281,-78.779202,14.4,152.4,150.0,300.0
209729000,9_209729000,15,9_209729000_14,2023-10-01 09:25:00,22.800467,-78.772272,14.1,138.8,134.0,300.0
209729000,10_209729000,15,10_209729000_0,2023-10-01 13:50:00,22.336453,-77.740977,14.0,124.5,124.0,15900.0
209729000,10_209729000,15,10_209729000_1,2023-10-01 14:10:00,22.286226,-77.667075,14.0,129.9,130.0,1200.0
209729000,10_209729000,15,10_209729000_2,2023-10-01 14:15:00,22.284143,-77.664389,13.8,129.7,130.0,300.0
209729000,10_209729000,15,10_209729000_3,2023-10-01 14:30:00,22.243978,-77.613225,14.1,131.8,132.0,900.0
209729000,10_209729000,15,10_209729000_4,2023-10-01 14:35:00,22.224085,-77.589447,14.2,132.2,132.0,300.0
209729000,10_209729000,15,10_209729000_5,2023-10-01 14:40:00,22.220123,-77.584765,14.1,132.3,132.0,300.0
209729000,10_209729000,15,10_209729000_6,2023-10-01 14:45:00,22.199878,-77.560876,14.2,132.6,132.0,300.0
209729000,10_209729000,15,10_209729000_7,2023-10-01 14:50:00,22.185068,-77.54352,14.3,132.3,132.0,300.0
209729000,10_209729000,15,10_209729000_8,2023-10-01 14:55:00,22.177122,-77.534217,14.3,132.4,132.0,300.0
209729000,10_209729000,15,10_209729000_9,2023-10-01 15:10:00,22.133423,-77.48211,13.8,131.8,132.0,900.0
209729000,10_209729000,15,10_209729000_10,2023-10-01 15:15:00,22.11724,-77.46266,13.7,131.7,132.0,300.0
209729000,10_209729000,15,10_209729000_11,2023-10-01 15:45:00,22.042499,-77.376311,13.7,133.3,132.0,1800.0
209729000,10_209729000,15,10_209729000_12,2023-10-01 15:50:00,22.031335,-77.363527,13.8,132.1,132.0,300.0
209729000,10_209729000,15,10_209729000_13,2023-10-01 15:55:00,22.016579,-77.345368,13.6,130.8,132.0,300.0
209729000,10_209729000,15,10_209729000_14,2023-10-01 16:05:00,21.993026,-77.316836,13.4,132.1,132.0,600.0
209729000,11_209729000,11,11_209729000_0,2023-10-29 08:30:00,22.682833,-78.456626,12.8,110.5,111.0,2391900.0
209729000,11_209729000,11,11_209729000_1,2023-10-29 09:00:00,22.646085,-78.345699,12.7,109.6,111.0,1800.0
209729000,11_209729000,11,11_209729000_2,2023-10-29 09:15:00,22.626208,-78.286242,12.7,109.7,110.0,900.0
209729000,11_209729000,11,11_209729000_3,2023-10-29 09:20:00,22.621771,-78.273024,12.6,109.5,111.0,300.0
209729000,11_209729000,11,11_209729000_4,2023-10-29 09:35:00,22.601844,-78.210689,12.6,108.6,110.0,900.0
209729000,11_209729000,11,11_209729000_5,2023-10-29 09:40:00,22.597076,-78.195676,12.6,108.7,110.0,300.0
209729000,11_209729000,11,11_209729000_6,2023-10-29 09:45:00,22.591007,-78.176486,12.5,108.6,110.0,300.0
209729000,11_209729000,11,11_209729000_7,2023-10-29 10:00:00,22.574896,-78.126152,12.3,109.0,110.0,900.0
209729000,11_209729000,11,11_209729000_8,2023-10-29 10:05:00,22.565951,-78.104022,12.5,119.8,120.0,300.0
209729000,11_209729000,11,11_209729000_9,2023-10-29 10:10:00,22.559986,-78.093692,12.5,122.5,121.0,300.0
209729000,11_209729000,11,11_209729000_10,2023-10-29 10:15:00,22.549337,-78.075865,12.6,122.5,121.0,300.0
209729000,12_209729000,10,12_209729000_0,2023-10-29 14:45:00,21.947813,-77.25769,13.3,131.0,133.0,16200.0
209729000,12_209729000,10,12_209729000_1,2023-10-29 15:05:00,21.892418,-77.198741,13.4,134.8,134.0,1200.0
209729000,12_209729000,10,12_209729000_2,2023-10-29 15:10:00,21.886962,-77.192852,13.5,134.6,134.0,300.0
209729000,12_209729000,10,12_209729000_3,2023-10-29 15:15:00,21.873043,-77.17804,13.4,135.9,135.0,300.0
209729000,12_209729000,10,12_209729000_4,2023-10-29 15:20:00,21.855361,-77.156909,13.4,130.8,129.0,300.0
209729000,12_209729000,10,12_209729000_5,2023-10-29 15:25:00,21.843501,-77.142445,13.5,131.5,130.0,300.0
209729000,12_209729000,10,12_209729000_6,2023-10-29 15:45:00,21.794756,-77.082232,13.5,127.7,130.0,1200.0
209729000,12_209729000,10,12_209729000_7,2023-10-29 15:50:00,21.782373,-77.066065,13.0,130.9,133.0,300.0
209729000,12_209729000,10,12_209729000_8,2023-10-29 16:20:00,21.733144,-76.962589,13.0,116.4,118.0,1800.0
209729000,12_209729000,10,12_209729000_9,2023-10-29 16:35:00,21.711001,-76.910194,13.0,114.1,115.0,900.0
209729000,13_209729000,8,13_209729000_0,2023-11-03 09:10:00,22.205078,-77.495687,12.1,312.5,315.0,405300.0
209729000,13_209729000,8,13_209729000_1,2023-11-03 09:25:00,22.240437,-77.536976,11.4,312.6,315.0,900.0
209729000,13_209729000,8,13_209729000_2,2023-11-03 09:30:00,22.255343,-77.55485,8.2,311.7,315.0,300.0
209729000,13_209729000,8,13_209729000_3,2023-11-03 09:40:00,22.266636,-77.568867,8.2,311.1,315.0,600.0
209729000,13_209729000,8,13_209729000_4,2023-11-03 09:55:00,22.286379,-77.593653,8.0,311.1,316.0,900.0
209729000,13_209729000,8,13_209729000_5,2023-11-03 10:10:00,22.309314,-77.62229,7.9,311.2,316.0,900.0
209729000,13_209729000,8,13_209729000_6,2023-11-03 10:20:00,22.327985,-77.645003,7.9,311.9,316.0,600.0
209729000,13_209729000,8,13_209729000_7,2023-11-03 10:25:00,22.33082,-77.648337,7.9,312.2,316.0,300.0
209729000,14_209729000,26,14_209729000_0,2024-08-15 15:00:00,21.910643,-77.149457,12.9,310.5,312.0,24726900.0
209729000,14_209729000,26,14_209729000_1,2024-08-15 15:05:00,21.922691,-77.164462,12.7,309.5,312.0,300.0
209729000,14_209729000,26,14_209729000_2,2024-08-15 15:10:00,21.929711,-77.17315,12.7,310.6,312.0,300.0
209729000,14_209729000,26,14_209729000_3,2024-08-15 15:15:00,21.939855,-77.185652,13.1,310.7,311.0,300.0
209729000,14_209729000,26,14_209729000_4,2024-08-15 15:20:00,21.951806,-77.200602,13.0,310.5,311.0,300.0
